,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0_x,Unnamed: 0.1.1.1.1.1.1,player_id,name,position,college,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,Unnamed: 0_y,Player,Pos,To,CarAV,DrAV,Age,Tm,Rnd,Pick,Year,College/Univ,Missing
1771,1771,1771,1771,1771,1771,DE,DE,DE,DE,DE,DE,Rice,20150216,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,32,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097560976,0.780487805,0.5365853660000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,289,9.78304,21.55068493,33.42385246,4.857393484,32.58196721,22.50974930000001,4.438023952,113.65745859999998,7.34765873,11.87125,,18103.0,Christian Covington,DT,2021.0,18.0,8.0,21.0,HOU,6.0,216.0,2015.0,Rice,False
1772,1772,1772,1772,1772,1772,DB,DB,DB,DB,DB,DB,NC State,19910184,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241378999999998,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8,197,10.0,22.47671233,31.0,4.73,33.0,7.0,4.31,110.0,7.042195122000001,11.59,,,,,,,,,,,,,,True
1773,1773,1773,1773,1773,1773,DB,DB,DB,DB,DB,DB,Georgia,20010101,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03030303,0.151515152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,202,9.180858586,22.31780822,31.42202778,4.48,40.5,10.0,4.12,125.0,6.9,11.497068400000002,,14333.0,Jamie Henderson,DB,2003.0,3.0,3.0,22.0,NYJ,4.0,101.0,2001.0,Georgia,False
1774,1774,1774,1774,1774,1774,DE,DE,DE,DE,DE,DE,Tennessee,19920051,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,0,0,3,61,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46124031,0.0,0.0,0.023255814,0.47286821700000004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,242,8.0,22.36164384,32.25,4.85,30.0,15.0,4.438023952,110.0,7.34765873,11.87125,,,,,,,,,,,,,,True
1775,1775,1775,1775,1775,1775,T,T,T,T,T,T,Georgia,20110101,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010753,0.010752688,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.63,308,9.9425,21.98356164,33.89451923,5.28,31.0,28.0,4.64,102.0,7.66,11.597999999999999,,,,,,,,,,,,,,True
1776,1776,1776,1776,1776,1776,DE,DE,DE,DE,DE,DE,Kansas St.,20000033,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,45,7,3,91,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437908497,0.294117647,0.045751634000000006,0.019607843,0.594771242,0,0.006535948000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,281,9.78304,23.41917808,33.42385246,5.11,29.0,22.50974930000001,4.32,108.0,7.0,11.87125,,14003.0,Darren Howard,DE,2009.0,43.0,32.0,23.0,NOR,2.0,33.0,2000.0,Kansas St.,False
1777,1777,1777,1777,1777,1777,T,T,T,T,T,T,Notre Dame,20150229,2,0,0,0,0.0,0,0,0,0,0,0,0,28,21,189,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.84,7.56,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,255,9.9425,22.07123288,33.89451923,5.2546594980000005,28.01383399,23.16,4.716348548,102.1781377,7.870920245,11.597999999999999,,18117.0,Ben Koyack,TE,2019.0,1.0,1.0,22.0,JAX,7.0,229.0,2015.0,Notre Dame,False
1778,1778,1778,1778,1778,1778,QB,QB,QB,QB,QB,QB,Eastern Michigan,19980060,15,908,1604,11085,5430.7,61,52,161,898,172,637,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.07317073,19.56097561,135.18292680000002,66.22804878,0.7439024390000001,0.634146341,1.963414634,10.95121951,2.097560976,7.768292682999999,0.073170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,216,9.75,23.38356164,33.75,4.89,33.5,14.05263158,4.11,118.0,7.6,12.07,,,,,,,,,,,,,,True
1779,1779,1779,1779,1779,1779,C,C,C,C,C,C,Louisiana State,19940036,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012145748999999999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,385,10.25,23.26575342,31.0,5.35,29.0,22.0,4.57,108.0,7.748333333,11.62,,,,,,,,,,,,,,True
1780,1780,1780,1780,1780,1780,QB,QB,QB,QB,QB,QB,USC,20030001,14,4008,6425,47043,16362.7,299,194,349,2429,302,476,8,0,0,0,0,0,0,0,0,0,0,0.0,10,1,0,0,0,0,0,0,0,0,0,0,0,21.54838710000001,34.54301075,252.9193548,87.97150538,1.607526882,1.043010753,1.876344086,13.05913978,1.623655914,2.559139785,0.043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053763440999999995,0.005376344,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,232,9.481704545,23.34520548,31.77426829,4.65,31.01658768,14.05263158,4.326666667,109.04784690000001,7.185413533999999,12.07,26.0,14749.0,Carson Palmer,QB,2017.0,107.0,59.0,23.0,CIN,1.0,1.0,2003.0,USC,False
1781,1781,1781,1781,1781,1781,DE,DE,DE,DE,DE,DE,Iowa,20120132,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,151,65,1,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28865979399999997,1.556701031,0.6701030929999999,0.010309278,0.06185567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,291,9.78304,22.99178082,33.42385246,4.84,32.58196721,22.50974930000001,4.438023952,113.65745859999998,7.34765873,11.87125,,17236.0,Mike Daniels,DT,2020.0,40.0,36.0,23.0,GNB,4.0,132.0,2012.0,Iowa,False
1782,1782,1782,1782,1782,1782,DB,DB,DB,DB,DB,DB,Tennessee,20010235,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,413,0,0,0,0,0.0,0,0,6,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35593220299999995,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101694915,0.508474576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.1,195,9.180858586,22.98082192,31.42202778,4.56,35.5,14.64411367,3.96,114.0,6.98,11.497068400000002,,,,,,,,,,,,,,True
1783,1783,1783,1783,1783,1783,RB,RB,RB,RB,RB,RB,Arkansas,20160171,2,0,0,0,0.0,0,0,0,0,168,782,3,30,23,164,0,2,50,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.304347826,34.0,0.130434783,1.3043478259999999,1.0,7.130434782999999,0.0,0.086956522,2.173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,217,9.359638554,21.68767123,31.239911499999998,4.59,28.5,18.0,4.267629108,113.0,7.1466171,11.64856287,,18319.0,Alex Collins,RB,2021.0,15.0,3.0,22.0,SEA,5.0,171.0,2016.0,Arkansas,False
1784,1784,1784,1784,1784,1784,T,T,T,T,T,T,Boston Col.,20060059,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042735043,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,316,9.9425,22.98630137,33.89451923,5.31,27.5,20.0,4.68,96.0,7.82,11.597999999999999,,15598.0,Jeremy Trueblood,T,2013.0,35.0,31.0,23.0,TAM,2.0,59.0,2006.0,Boston Col.,False
1785,1785,1785,1785,1785,1785,RB,RB,RB,RB,RB,RB,UCLA,19900064,1,0,0,0,0.0,0,0,0,0,32,147,1,0,4,35,0,38,927,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.285714286,10.5,0.071428571,0.0,0.28571428600000004,2.5,0.0,2.714285714,66.21428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,282,9.5,24.29863014,30.38,4.89,33.5,18.0,4.5,116.0,7.1466171,11.64856287,,,,,,,,,,,,,,True
1786,1786,1786,1786,1786,1786,T,T,T,T,T,T,Penn St.,19920140,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,310,9.0,23.70958904,33.75,5.47,23.5,16.0,4.93,96.0,7.870920245,11.597999999999999,,,,,,,,,,,,,,True
1787,1787,1787,1787,1787,1787,RB,RB,RB,RB,RB,RB,NE State (OK),19920021,4,0,0,0,0.0,0,0,0,0,271,963,5,25,15,122,0,15,295,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.775,24.075,0.125,0.625,0.375,3.05,0.0,0.375,7.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6,204,9.38,23.65753425,31.0,4.55,35.0,17.0,4.19,120.0,7.1466171,11.2,,,,,,,,,,,,,,True
1788,1788,1788,1788,1788,1788,DE,DE,DE,DE,DE,DE,Oklahoma St.,19960108,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055555556,0.0,0.0,0.015873016,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8,272,10.13,22.1890411,32.5,4.95,31.0,23.0,4.59,117.0,7.34765873,11.87125,,13068.0,Jevon Langford,DE,2001.0,8.0,8.0,22.0,CIN,4.0,108.0,1996.0,Oklahoma St.,False
1789,1789,1789,1789,1789,1789,DB,DB,DB,DB,DB,DB,Oregon St.,20050439,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0.0,198,33,12,340,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515,-0.015151515,0.0,0.0,3.0,0.5,0.181818182,5.151515152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5,221,9.180858586,20.7369863,31.42202778,4.67,36.5,13.0,4.24,120.0,7.2,11.497068400000002,,,,,,,,,,,,,,True
1790,1790,1790,1790,1790,1790,T,T,T,T,T,T,West Virginia,19920912,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4,353,9.25,23.01643836,35.38,5.2546594980000005,28.01383399,23.16,4.716348548,102.1781377,7.870920245,11.597999999999999,,,,,,,,,,,,,,True
1791,1791,1791,1791,1791,1791,LB,LB,LB,LB,LB,LB,Clemson,20150031,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,83,46,1,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482759,2.8620689660000003,1.5862068969999998,0.034482759,0.172413793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,243,9.575971731000001,22.76986301,32.34203774,4.56,37.0,23.0,4.03,122.0,7.07,11.87096618,,17913.0,Stephone Anthony,ILB,2019.0,10.0,9.0,23.0,NOR,1.0,31.0,2015.0,Clemson,False
1792,1792,1792,1792,1792,1792,T,T,T,T,T,T,Northern Iowa,20080225,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461537999999997,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25,343,9.9425,23.44383562,33.89451923,5.28,26.0,31.0,4.716348548,102.1781377,7.870920245,11.597999999999999,,16291.0,Brandon Keith,T,2011.0,8.0,8.0,23.0,ARI,7.0,225.0,2008.0,Northern Iowa,False
1793,1793,1793,1793,1793,1793,DB,DB,DB,DB,DB,DB,Michigan St.,20170123,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,18,6,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.75,0.125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.63,212,9.180858586,21.41369863,31.42202778,4.42,35.0,14.64411367,4.19,125.0,7.042195122000001,11.497068400000002,,,,,,,,,,,,,,True
1794,1794,1794,1794,1794,1794,DB,DB,DB,DB,DB,DB,SE Louisiana,20160205,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,1,1,52,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666669999999,0.333333333,0.333333333,17.33333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.88,182,9.180858586,21.87123288,31.42202778,4.65,35.5,6.0,4.43,118.0,7.44,11.497068400000002,,,,,,,,,,,,,,True
1795,1795,1795,1795,1795,1795,WR,WR,WR,WR,WR,WR,Florida St.,20070128,2,0,0,0,0.0,0,0,0,0,3,30,0,19,9,80,0,6,156,0,35,314,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,1.6666666669999999,0.0,1.0555555559999998,0.5,4.444444444,0.0,0.333333333,8.666666667000001,0.0,1.9444444440000002,17.44444444,0.0,0.0,0.055555556,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25,181,9.290307692,23.27671233,31.66167364,4.51,35.5,15.0,4.14,115.0,6.66,11.49209302,,15930.0,Chris Davis,WR,2008.0,0.0,0.0,23.0,TEN,4.0,128.0,2007.0,Florida St.,False
1796,1796,1796,1796,1796,1796,T,T,T,T,T,T,Iowa,20100093,6,0,0,0,0.0,0,0,0,0,0,0,0,151,92,1223,6,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9607843139999996,1.8039215690000001,23.98039216,0.117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607843,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,245,9.9425,22.88767123,33.89451923,4.69,34.0,18.0,4.42,113.0,7.1,11.597999999999999,,16675.0,Tony Moeaki,TE,2015.0,10.0,9.0,23.0,KAN,3.0,93.0,2010.0,Iowa,False
1797,1797,1797,1797,1797,1797,DE,DE,DE,DE,DE,DE,Florida,19990024,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,307,9.78304,22.34794521,33.42385246,5.05,32.58196721,30.0,4.34,113.65745859999998,7.34765873,11.87125,,13734.0,Reggie McGrew,DT,2002.0,1.0,1.0,22.0,SFO,1.0,24.0,1999.0,Florida,False
1798,1798,1798,1798,1798,1798,LB,LB,LB,LB,LB,LB,Northern Iowa,19900159,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,7,89,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49685534600000003,0.0,0.0,0.044025157,0.559748428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1,238,10.13,22.15890411,31.0,5.04,31.0,18.0,4.17,115.0,7.245243902,11.48,,11373.0,Bryce Paup,LB,2000.0,67.0,24.0,22.0,GNB,6.0,159.0,1990.0,Northern Iowa,False
1799,1799,1799,1799,1799,1799,WR,WR,WR,WR,WR,WR,Wake Forest,19870805,1,0,0,0,0.0,0,0,0,0,2,36,1,0,18,282,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,12.0,0.333333333,0.0,6.0,94.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,183,7.75,22.61361994,32.0,4.53,32.0,7.0,4.12,116.0,6.993472585,11.21,,,,,,,,,,,,,,True
1800,1800,1800,1800,1800,1800,QB,QB,QB,QB,QB,QB,Michigan St.,20160100,1,32,66,311,113.4,2,4,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,33.0,155.5,56.7,1.0,2.0,2.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,217,9.481704545,23.26027397,31.77426829,4.79,33.0,14.05263158,4.28,113.0,7.21,12.07,,18247.0,Connor Cook,QB,2016.0,0.0,0.0,23.0,OAK,4.0,100.0,2016.0,Michigan St.,False
1801,1801,1801,1801,1801,1801,G,G,G,G,G,G,Syracuse,20130019,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,307,9.864050633,22.70958904,32.85608108,5.14,28.5,25.14720812,4.63,103.0,7.45,11.45,,,,,,,,,,,,,,True
1802,1802,1802,1802,1802,1802,FB,FB,FB,FB,FB,FB,Kansas,20010115,11,0,0,0,0.0,0,0,0,0,28,67,1,61,38,198,3,13,122,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.478571429,0.007142857,0.435714286,0.271428571,1.414285714,0.021428571,0.092857143,0.8714285709999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,250,9.815,22.8630137,31.26954545,4.68,31.0,37.0,4.5,114.0,7.56,12.00333333,,14347.0,Moran Norris,FB,2011.0,1.0,0.0,23.0,NOR,4.0,115.0,2001.0,Kansas,False
1803,1803,1803,1803,1803,1803,T,T,T,T,T,T,Oklahoma St.,20090020,7,0,0,0,0.0,0,0,0,0,0,0,0,493,306,3025,17,0,0,0,0,0,0,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189473684,3.2210526319999997,31.84210526,0.178947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084210526,0.010526316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38,263,9.9425,24.18356164,33.89451923,4.8,33.0,22.0,4.37,118.0,7.12,11.597999999999999,,16338.0,Brandon Pettigrew,TE,2015.0,22.0,22.0,24.0,DET,1.0,20.0,2009.0,Oklahoma St.,False
1804,1804,1804,1804,1804,1804,DE,DE,DE,DE,DE,DE,Texas A&M;,20170077,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38,266,9.78304,21.88767123,33.42385246,4.76,36.0,18.0,4.63,123.0,7.03,11.87125,,,,,,,,,,,,,,True
1805,1805,1805,1805,1805,1805,WR,WR,WR,WR,WR,WR,West Virginia,19930414,10,0,0,0,0.0,0,0,0,0,3,-1,0,555,269,4591,33,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020547945,-0.006849315,0.0,3.801369863,1.8424657530000002,31.44520548,0.226027397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,167,8.88,22.33972603,30.75,4.49,33.0,14.91558442,3.89,117.0,6.993472585,11.3,,,,,,,,,,,,,,True
1806,1806,1806,1806,1806,1806,RB,RB,RB,RB,RB,RB,Wake Forest,19960134,3,0,0,0,0.0,0,0,0,0,24,178,1,86,59,572,1,36,720,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923076923,6.846153846,0.038461537999999997,3.307692308,2.269230769,22.0,0.038461537999999997,1.384615385,27.69230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6,201,8.63,23.83287671,31.88,4.49,38.5,14.0,4.32,122.0,7.1466171,11.44,,,,,,,,,,,,,,True
