,Unnamed: 0,player_id,name,position,college,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic
1124,4455,9807,Alonzo Highsmith,RB,Miami (FL),19870003,6,0,0,0,0,0,0,0,0,309,1344,7,5,54,497,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.414285714,19.2,0.1,0.071428571,0.771428571,7.1,0.042857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9,236,9.5,22.18082192,33,4.605443038,34,27,4.267629108,118,7.1466171,11.64856287,
1125,4460,14340,Viliami Maumau,DT,Colorado,19980196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,302,9.88,23.05753425,33.63,5.36,25.5,26,4.7,102,7.34765873,11.87125,
1126,4462,10742,Cedric Jackson,RB,Texas Christian,19910205,1,0,0,0,0,0,0,0,0,17,55,0,0,1,-2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,6.875,0,0,0.125,-0.25,0,0.125,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9,229,10.13,23.28493151,32,4.68,31.5,25,4.3,115,7.1466171,11.8,
1127,4465,3565,Delone Carter,RB,Syracuse,20110119,3,0,0,0,0,0,0,0,0,133,499,5,10,6,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.925925926,18.48148148,0.185185185,0.37037037,0.222222222,1.148148148,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,68.63,222,9.359638554,23.86575342,31.2399115,4.54,37,27,4.07,120,6.92,11.64856287,
1128,4469,13439,Corey Liuget,DT,Illinois,20110018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,203,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225490196,1.990196078,0.637254902,0,0,0,0,0,0,0,0,0,0,0,74.13,298,9.78304,21.1260274,33.42385246,4.97,27.5,27,4.68,102,7.48,11.87125,
1129,4470,5451,Louis Delmas,DB,Western Michigan,20090033,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,294,105,7,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075949367,3.721518987,1.329113924,0.088607595,3.227848101,0,0.012658228,0,0,0,0,0,0,0,71.38,202,9.180858586,22.05205479,31.42202778,4.52,37,12,4.17,126,6.67,11.4970684,12
1130,4473,13905,Siupeli Malamala,T-G,Washington,19920068,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,313,10.25,23.29315068,35.13,5.1,27,31,4.716348548,102.1781377,7.870920245,11.598,
1131,4478,4463,Erik Cook,"C,G",New Mexico,20100229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,78,318,9.818837209,22.81369863,32.21309524,5.55,25,19,4.99,101.7843137,8.24,11.62,
1132,4480,2476,Aaron Brooks,QB,Virginia,19990131,7,1719,3040,20822,7332.5,129,95,239,1478,377,1589,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09473684,32,219.1789474,77.18421053,1.357894737,1,2.515789474,15.55789474,3.968421053,16.72631579,0.136842105,0.010526316,0.010526316,0.010526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5,203,9.481704545,23.07945205,31.77426829,4.59,35.5,14.05263158,4.29,118,7.52,12.07,17
1133,4491,16533,Gabe Northern,LB-DE,Louisiana State,19960053,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138157895,0,0,0.013157895,0.526315789,0,0,0,0,0,0,0,0,0,74.9,255,9.63,21.88219178,32.5,4.79,30.5,23,4.42,116,7.245243902,11.87096618,
1134,4502,8572,Glenn Gronkowski,FB,Kansas St.,20160454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.13,239,9.815,23.10958904,31.26954545,4.71,33,17,4.45,120,7.1,12.00333333,
1135,4503,13627,David Loverne,G,Idaho,19990090,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8,292,9.864050633,22.91780822,32.85608108,5.19,25,23,4.43,96,7.49,11.45,
1136,4506,11333,Kyle Johnson,RB,Syracuse,20020145,4,0,0,0,0,0,0,0,0,9,39,1,55,33,323,8,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191489362,0.829787234,0.021276596,1.170212766,0.70212766,6.872340426,0.170212766,0.042553191,0.468085106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6,242,9.359638554,23.36164384,31.2399115,4.68,34,22,4.35,112,7.4,11.64856287,
1137,4507,19188,Mazio Royster,RB,USC,19920284,3,0,0,0,0,0,0,0,0,42,122,1,17,13,62,0,8,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272727273,3.696969697,0.03030303,0.515151515,0.393939394,1.878787879,0,0.242424242,3.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1,202,9.75,21.74520548,32.63,4.77,32.5,10,4.1,113,7.1466171,11.69,
1138,4509,9399,Garland Hawkins,DE,Syracuse,19930851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3,232,10.25,22.78558582,33.5,4.75,33.5,18,4.4,121,7.34765873,12.02,
1139,4510,8558,Cody Grimm,DB,Virginia Tech,20100210,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.043478261,0.608695652,0.086956522,1.043478261,0,0,0,0,0,0,0,0,0,70.88,203,9.180858586,23.16712329,31.42202778,4.55,35.5,11,4.190455213,117,6.58,11.4970684,
1140,4513,9629,Brad Henke,DE-NT,Iowa St.,19890105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1,263,9.78304,23.05205479,33.42385246,4.92,32.5,22.5097493,4.31,109,7.34765873,11.87125,
1141,4515,24198,Pat Williams,DT,NE State (OK),19970436,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,91,33,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100490196,0.446078431,0.161764706,0.004901961,0.098039216,0,0,0,0,0,0,0,0,0,75.1,288,9.63,24.50136986,34,4.9,26.5,24,4.72,93,8.36,11.87125,
1142,4517,22103,Phillip Thomas,FS,Fresno State (CA),20130119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,208,9.180858586,24.16712329,31.42202778,4.65,35,14,4.190455213,122,7.042195122,11.4970684,
1143,4520,908,Rashad Baker,DB,Tennessee,20040660,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018867925,0.396226415,0.056603774,0.094339623,0.981132075,0,0,0,0,0,0,0,0,0,70.5,204,9.180858586,22.18356164,31.42202778,4.55,36,21,4.12,117,7.19,11.4970684,
1144,4527,18667,Jay Riemersma,TE,Michigan,19960244,8,0,0,0,0,0,0,0,0,0,0,0,355,222,2528,23,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.114035088,1.947368421,22.1754386,0.201754386,0.00877193,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1,254,10,22.94246575,33.25,5.254659498,28.01383399,21,4.716348548,102.1781377,7.870920245,11.598,
1145,4537,309,Javorius Allen,RB,USC,20150125,3,0,0,0,0,0,0,0,0,260,948,3,118,89,568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.428571429,27.08571429,0.085714286,3.371428571,2.542857143,16.22857143,0.114285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,221,9.359638554,23.69041096,31.2399115,4.53,35.5,11,4.28,121,6.96,11.64856287,
1146,4551,7447,Randy Fuller,DB,Tennessee St.,19940123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054054054,0,0,0.013513514,0,0,0,0,0,0,0,0,0,0,69.8,173,8.5,23.90958904,30.5,4.6,34,14.64411367,4.14,118,7.042195122,11.22,
1147,4552,16890,Kelechi Osemele,T,Iowa St.,20120060,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,333,9.9425,22.85479452,33.89451923,5.22,26.5,32,4.87,104,7.91,11.598,
1148,4554,11868,Kyle Kalis,OG,Michigan,20170863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,308,9.864050633,23.36712329,32.85608108,5.247914692,27.59947644,25.14720812,4.62,101.8043478,7.880350877,11.45,
1149,4563,18239,Tim Rattay,QB,Louisiana Tech,20000212,8,432,714,4853,2929.4,31,23,63,372,45,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,17.85,121.325,73.235,0.775,0.575,1.575,9.3,1.125,1.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5,215,9.481704545,23.10136986,31.77426829,4.93,25.5,14.05263158,4.21,100,7.34,12.07,27
1150,4564,3921,Chris Claiborne,LB,USC,19990009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14953271,0,0,0.074766355,0.869158879,0,0,0,0,0,0,0,0,0,74.4,248,9.575971731,20.73972603,32.34203774,4.63,34,16,4.37,115,7.68,11.87096618,
1151,4567,20086,Prince Shembo,OLB,Notre Dame,20140139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.625,0,0,0,0,0,0,0,0,0,0,0,73.38,253,9.575971731,22.38630137,32.34203774,4.71,38.5,26,4.31,122,7.29,11.87096618,
1152,4577,18435,Riley Reiff,OT,Iowa,20120023,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955,0.112359551,0,0,0,0,0,0.02247191,0,0,0,0,0,0,0,0,0,0,0,0,77.75,313,9.9425,23.41643836,33.89451923,5.16,26.5,23,4.75,98,7.87,11.598,
1153,4580,2280,Robert Brannon,DE,Kent State (OH),20001104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8,309,9.78304,22.78558582,33.42385246,5.22,28.5,28,4.7,99,7.82,11.87125,
1154,4582,21668,Justin Swift,TE,Kansas St.,19990238,4,0,0,0,0,0,0,0,0,0,0,0,29,22,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537037037,0.407407407,2.537037037,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4,258,9.9425,23.69041096,33.89451923,4.82,33,17,4.15,111,6.93,11.598,
1155,4586,11649,Larry Jones,WB-DB,Truman St.,19950103,5,0,0,0,0,0,0,0,0,2,-8,0,0,8,109,0,77,1892,1,73,571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,-0.153846154,0,0,0.153846154,2.096153846,0,1.480769231,36.38461538,0.019230769,1.403846154,10.98076923,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1,244,9.5,24.19452055,31.75,4.567580071,35.15636822,25,4.190455213,118.9731801,7.042195122,11.4970684,
1156,4587,958,Michael Ball,DB,Southern,19880104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0,0,0,0.011904762,0,0,0.011904762,0.05952381,0,0,0,0,0,0,0,0,0,72.5,211,9.25,23.73424658,31.42202778,4.67,35.15636822,18,4.190455213,118.9731801,7.042195122,11.4970684,
1157,4591,1175,Micheal Barrow,LB,Miami (FL),19930047,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245810056,0,0,0.011173184,0.094972067,0,0,0,0,0,0,0,0,0,73.5,236,10.25,23.03287671,33.5,4.71,31.5,19,4.19,118,7.245243902,12.03,
1158,4595,2564,Chad Brown,LB,Colorado,19930044,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422885572,0,0,0.034825871,0.194029851,0,0,0,0,0,0,0,0,0,74.5,236,10.5,22.80273973,32.88,4.85,33,21.21631206,4.15,117,7.245243902,11.26,
1159,4598,23761,Dez White,WR,Georgia Tech,20000069,6,0,0,0,0,0,0,0,0,9,53,0,380,193,2189,11,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104651163,0.61627907,0,4.418604651,2.244186047,25.45348837,0.127906977,0.023255814,0.546511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3,218,9.290307692,20.66027397,31.66167364,4.62,37.5,14.91558442,4.09,124,6.91,11.49209302,
1160,4602,11354,Marcus Johnson,G-T,Mississippi,20050049,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5,321,9.864050633,23.40821918,32.85608108,5.56,27.5,21,4.71,97,7.71,11.45,
1161,4606,1216,Idrees Bashir,DB,Memphis,20010037,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078947368,0.171052632,0,0,0,0,0,0,0,0,0,74.3,206,9.180858586,22.38630137,31.42202778,4.55,40,22,4.2,126,7.14,11.4970684,
1162,4609,10637,Steve Ingram,T,Maryland,19950215,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1,311,10.5,23.97260274,34,5.65,25,23.16,4.91,96,7.870920245,11.598,
1163,4613,21795,Ben Tate,RB,Auburn,20100058,4,0,0,0,0,0,0,0,0,556,2420,14,94,69,356,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.10909091,44,0.254545455,1.709090909,1.254545455,6.472727273,0,0,0,0,0,0,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,71,220,9.359638554,21.68219178,31.2399115,4.34,40.5,26,4.12,124,6.91,11.64856287,
1164,4618,10562,Paul Hutchins,T,Western Michigan,19930152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4,347,10,23.21643836,34.13,5.28,23.5,24,4.51,99,7.870920245,11.598,
1165,4627,22580,Sean Tufts,LB,Colorado,20040196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1,242,9.575971731,22.09589041,32.34203774,4.66,34.5,21,3.94,118,6.94,11.87096618,
1166,4629,7412,Brandon Frye,T,Virginia Tech,20070163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.13,301,9.9425,24.27671233,33.89451923,5.1,32.5,34,4.4,103,7.5,11.598,
1167,4633,7524,Scott Galbraith,TE,USC,19900178,9,0,0,0,0,0,0,0,0,0,0,0,46,61,671,7,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37398374,0.495934959,5.455284553,0.056910569,0.056910569,0.430894309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,257,9,23.30410959,30.75,4.92,30,23,4.6,108,7.870920245,12.74,
1168,4634,8778,Ronnie Haliburton,TE,Louisiana State,19900164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1,229,9.25,22.03561644,34.25,4.79,33,9,4.06,114,7.870920245,11.92,
1169,4640,10118,Darick Holmes,RB,Portland St.,19950244,5,0,0,0,0,0,0,0,0,506,1880,12,101,74,621,1,71,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.161290323,30.32258065,0.193548387,1.629032258,1.193548387,10.01612903,0.016129032,1.14516129,22.35483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,226,10.13,23.82465753,31.38,4.605443038,33.83308271,18.69061876,4.267629108,116.376673,7.1466171,11.64856287,
1170,4642,24002,Brian Williams,C,Minnesota,19890018,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9,299,9.818837209,22.89041096,32.21309524,5.18,29.5,22,4.85,97,7.748333333,11.62,
1171,4644,21957,Corey Terry,LB,Tennessee,19990250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6,254,9.575971731,23.12876712,32.34203774,4.79,33.25938567,21.21631206,4.26,114.7868284,7.4,11.87096618,
1172,4646,22139,Jeff Thomason,TE,Oregon,19920410,11,0,0,0,0,0,0,0,0,0,0,0,105,70,691,11,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734265734,0.48951049,4.832167832,0.076923077,0.027972028,0.405594406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1,238,9.63,22.3369863,33.63,4.93,32,15,4.41,111,7.870920245,12,
1173,4651,23997,Brandon Williams,DT,Missouri Southern State,20130094,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,116,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859375,1.8125,1.0625,0,0,0,0,0,0,0,0,0,0,0,73,335,9.78304,24.1890411,33.42385246,5.37,29.5,38,4.91,102,8.09,11.87125,
1174,4655,22201,Michael Thompson,T,Tennessee St.,20000100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,305,9.9425,23.1890411,33.89451923,5.3,26,16,4.73,104,7.99,11.598,
1175,4660,14452,Turk McBride,DT,Tennessee,20070054,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0,9.5,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075757576,0.727272727,0,0,0,0,0.143939394,0.939393939,0.666666667,0,0,0,0,0,0,0,0,0,0,0,74.38,277,9.78304,21.9260274,33.42385246,4.85,31,27,4.12,108,7.1,11.87125,
1176,4661,19206,Chris Rucker,DB,Michigan St.,20110188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533333333,0.733333333,0,0,0,0,0,0,0,0,0,0,0,72.5,195,9.180858586,22.55616438,31.42202778,4.55,35.15636822,10,4.190455213,118.9731801,7.042195122,11.4970684,
1177,4667,11394,Raylee Johnson,DE,Arkansas,19930095,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302469136,0,0,0,0,0,0,0,0,0,0,0,0,0,75,241,10.25,22.91506849,34.13,4.93,36.5,13,4.23,128,7.34765873,12.24,
1178,4671,9448,Mercury Hayes,WR,Michigan,19960136,2,0,0,0,0,0,0,0,0,2,7,0,10,4,101,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.538461538,0,0.769230769,0.307692308,7.769230769,0,0.153846154,2.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,198,9.13,23.31506849,31.25,4.68,34,14.91558442,4.12,117,6.993472585,11.26,
1179,4672,2221,Melvin Bradley,LB,Arkansas,19990202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.1,269,9.575971731,22.68493151,32.34203774,4.67,31,21.21631206,4.32,111,7.42,11.87096618,
