,player_id,name,position,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,draft_year
23490,1671,Justin Bethel,CB,20120177,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,126,19,4,169,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3404255319148937,0.20212765957446807,0.0425531914893617,1.797872340425532,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63,200,9.183984771573627,21.8739726,31.425782122904966,4.52,39.5,19.0,4.3,131.0,6.79,11.498524590163933,,2012
23501,14465,Bobby McCain,CB,20150145,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,70,25,3,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,1.5909090909090908,0.5681818181818182,0.06818181818181818,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,195,9.183984771573627,21.71232877,31.425782122904966,4.51,36.0,17.0,3.82,130.0,6.8,11.498524590163933,,2015
23512,3050,Keith Burns,LB,19940210,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,97,0,0,0,0,1.5,0,0,1,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430622009569378,0.46411483253588515,0.0,0.0,0.0,0.0,0.007177033492822967,0.0,0.0,0.004784688995215311,0.07177033492822966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,233,9.25,21.95342466,32.5,4.88,30.0,13.0,4.65,113.0,7.245243902439021,12.21,,1994
23516,22128,Thurman Thomas,RB,19880040,13,0,1,0,39.6,0,0,0,0,3216,13516,81,473,548,5130,28,1,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0049261083743842365,0.0,0.19507389162561578,0.0,0.0,0.0,0.0,15.842364532019705,66.58128078817734,0.39901477832512317,2.3300492610837438,2.6995073891625614,25.27093596059113,0.13793103448275862,0.0049261083743842365,0.04926108374384237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,198,8.75,21.95616438,31.239866666666696,4.47,33.0,13.0,4.21,114.0,7.146617100371751,11.39,,1988
23517,5392,Walter Dean,RB,19910149,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,211,8.5,22.90136986,31.0,4.604981884057968,33.835593220338986,18.69061876247505,4.267629107981221,116.37547892720306,7.146617100371751,11.648562874251494,,1991
23530,23874,Ricky Whittle,RB,19960103,1,0,0,0,0.0,0,0,0,0,20,52,0,34,26,162,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.2,0.0,3.4,2.6,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,200,9.25,24.34794521,30.13,4.604981884057968,33.835593220338986,18.69061876247505,4.267629107981221,116.37547892720306,7.146617100371751,11.648562874251494,,1996
23531,14390,Martin Mayhew,DB,19880262,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,23,245,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,0.0,0.0,0.184,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5,172,8.5,22.55890411,31.425782122904966,4.47,34.0,7.0,4.42,111.0,7.042195121951221,11.7,,1988
23533,7845,Oliver Gibson,DT-NT,19950120,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,17.5,0,0,1,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.13970588235294118,0.0,0.0,0.0,0.0,0.12867647058823528,0.0,0.0,0.007352941176470588,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5,283,10.13,23.11780822,32.63,5.3,29.5,19.0,4.65,105.0,7.347658730158733,11.871250000000002,,1995
23541,1004,Mike Banks,TE,20020223,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,260,9.942499999999999,22.47123288,33.89451923076926,4.85,31.5,23.16,4.716348547717845,104.0,7.870920245398778,11.598,,2002
23546,22969,Dan Vitale,FB,20160197,2,0,0,0,0.0,0,0,0,0,0,0,0,9,6,45,0,1,18,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.3,2.25,0.0,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,239,9.815,21.52054795,31.26954545454545,4.6,38.5,30.0,4.12,123.0,7.12,12.003333333333334,,2016
23550,2257,Andre Branch,DE,20120038,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,107,52,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28846153846153844,1.3717948717948718,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25,259,9.783040000000007,22.8,33.42385245901642,4.67,32.5,19.0,4.25,120.0,7.19,11.871250000000002,,2012
23553,2957,Keith Bulluck,LB,20000030,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,181,63,21,199,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,1.0225988700564972,0.3559322033898305,0.11864406779661017,1.1242937853107344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,244,9.575971731448787,23.04657534,32.34203773584907,4.47,38.0,21.21631205673759,4.13,119.0,7.33,11.870966183574884,,2000
23559,23700,Warren Wheat,G,19890215,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.3,277,9.864050632911392,21.96164384,32.8560810810811,5.25,30.5,16.0,4.58,107.0,7.880350877192982,11.45,,1989
23564,22790,Halapoulivaati Vaitai,OT,20160164,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,320,9.942499999999999,22.88219178,33.89451923076926,5.26,29.0,23.0,5.0,113.0,8.26,11.598,,2016
23572,12509,Peter Konz,C,20120055,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,314,9.818837209302325,22.36438356,32.21309523809525,5.16,27.761682242990656,18.0,4.617171717171717,101.7843137254902,7.748333333333335,11.62,,2012
23574,20385,Clint Sintim,LB,20090045,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.4583333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,256,9.575971731448787,23.1890411,32.34203773584907,4.75,34.5,21.21631205673759,4.4,119.0,7.37,11.870966183574884,,2009
23582,8027,Ian Gold,LB,20000040,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,4,51,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1440677966101695,0.0,0.0,0.03389830508474576,0.4322033898305085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,221,9.575971731448787,21.66027397,32.34203773584907,4.58,33.0,21.0,4.19,115.0,6.97,11.870966183574884,,2000
23583,18832,Aldrick Robinson,WR,20110178,6,0,0,0,0.0,0,0,0,0,4,10,0,137,64,1137,8,2,27,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05970149253731343,0.14925373134328357,0.0,2.044776119402985,0.9552238805970149,16.970149253731343,0.11940298507462686,0.029850746268656716,0.40298507462686567,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.63,184,9.290307692307714,22.60547945,31.661673640167393,4.35,40.0,17.0,4.09,126.0,6.65,11.492093023255807,,2011
23588,20967,Alonzo Spellman,DE-DT,19920022,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0,0,1,31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492063492063492,0.0,0.0,0.007936507936507936,0.24603174603174602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,280,10.63,20.59452055,36.88,5.02,31.5,24.0,4.37,113.0,7.347658730158733,11.871250000000002,,1992
23590,24176,Maurice Williams,T,20010043,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,304,9.942499999999999,22.24931507,33.89451923076926,5.2,28.013833992094863,24.0,4.716348547717845,102.17813765182186,7.870920245398778,11.598,,2001
23594,24263,Todd Williams,G,20030225,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,340,9.864050632911392,24.65753425,32.8560810810811,5.14,32.5,27.0,4.54,108.0,8.06,11.45,,2003
23601,21846,Devin Taylor,DE,20130132,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,71,27,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234375,1.109375,0.421875,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,266,9.783040000000007,23.45753425,33.42385245901642,4.72,35.0,14.0,4.3,128.0,6.89,11.871250000000002,,2013
23602,24121,Jimmy Williams,DB,20010196,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,188,9.183984771573627,22.13150685,31.425782122904966,4.6,36.0,14.659430122116689,4.190721649484534,120.0,7.12,11.498524590163933,,2001
23610,4288,Aviante Collins,OG,20170664,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25,295,9.864050632911392,24.03561644,32.8560810810811,4.81,27.599476439790575,34.0,4.73,101.80434782608695,7.880350877192982,11.45,,2017
