,Unnamed: 0,player_id,name,position,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic,draft_year
40,166,24084,Grant Williams,T,19960413,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,322,9.5,21.96164384,34.63,5.6,23.5,23.16,4.79,90.0,7.870920245398778,11.598,,1996
41,167,18780,Alfredo Roberts,T,19880197,5,0,0,0,0.0,0,0,0,0,0,0,0,7,50,476,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843373493975903,0.6024096385542169,5.734939759036145,0.0240963855421686,0.0120481927710843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,247,8.75,23.16438356,33.89451923076926,4.95,29.5,23.16,4.46,102.17813765182186,7.870920245398778,11.91,,1988
42,169,13239,Chad Levitt,RB,19970123,1,0,0,0,0.0,0,0,0,0,2,3,0,9,2,24,0,1,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.9,0.2,2.4,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,233,9.13,21.42465753,31.5,4.61,34.5,19.0,4.19,122.0,7.41,11.46,,1997
43,172,1091,Derrick Barnes,LB,19970805,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,261,9.25,22.61917808,33.63,4.92,33.0,15.0,4.42,109.0,7.88,12.25,,1997
44,174,11632,Josh Jones,DB,20170061,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,43,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,3.909090909090909,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25,220,9.183984771573629,22.61917808,31.42578212290497,4.41,37.5,20.0,4.27,132.0,7.042195121951221,11.498524590163932,17.0,2017
45,175,23947,Muhammad Wilkerson,DE,20110030,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,239,155,2,9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4174757281553398,2.320388349514563,1.5048543689320388,0.0194174757281553,0.087378640776699,0.0,0.0097087378640776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.13,315,9.783040000000009,21.52876712,33.42385245901642,4.96,26.0,27.0,4.59,106.0,7.31,11.871250000000002,,2011
46,177,3542,Leonardo Carson,DE,20000113,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046875,0.578125,0.0,0.0,0.0,0.0,0.1328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,283,9.783040000000009,23.1890411,33.42385245901642,5.06,28.0,22.0,4.75,106.0,7.82,11.871250000000002,,2000
47,183,16020,Keith Mumphery,WR,20150175,2,0,0,0,0.0,0,0,0,0,0,0,0,48,25,205,0,14,338,0,36,280,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.8333333333333334,6.833333333333333,0.0,0.4666666666666667,11.266666666666667,0.0,1.2,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,215,9.290307692307714,22.91506849,31.661673640167397,4.54,32.5,14.915584415584416,4.25,121.0,7.07,11.492093023255809,,2015
48,192,13284,Jeff Lewis,QB,19960100,5,28,54,210,445.2000000000001,0,2,8,71,21,78,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333333333,4.5,17.5,37.1,0.0,0.1666666666666666,0.6666666666666666,5.916666666666667,1.75,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,215,9.25,23.02465753,31.0,4.857445887445886,31.01658767772512,14.052631578947368,4.326666666666663,109.04784688995215,7.185413533834583,12.07,,1996
49,196,10371,Doug Hudson,QB,19870186,1,0,1,0,39.6,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,39.6,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,197,7.25,22.64109589,29.0,4.86,25.0,14.052631578947368,4.52,105.0,7.185413533834583,12.07,,1987
50,207,10263,Justin Houston,LB,20110070,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,289,54,3,48,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7722222222222223,3.2111111111111112,0.6,0.0333333333333333,0.5333333333333333,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.88,270,9.575971731448789,22.30410959,32.34203773584907,4.62,36.5,30.0,4.37,125.0,6.95,11.870966183574884,,2011
51,210,23830,Jermaine Whitehead,DB,20150453,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,197,9.183984771573629,22.14794521,31.42578212290497,4.59,37.0,15.0,4.11,128.0,6.95,11.498524590163932,,2015
52,212,24207,Quintin Williams,DB,20040618,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,207,9.183984771573629,21.59726027,31.42578212290497,4.61,37.0,21.0,4.09,122.0,7.28,11.498524590163932,,2004
53,214,3545,Dwayne Carswell,T,19940431,12,0,0,0,0.0,0,0,0,0,0,0,0,319,202,1797,15,5,14,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.160919540229885,10.327586206896552,0.0862068965517241,0.028735632183908,0.0804597701149425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,264,9.38,22.27945205,33.0,5.16,26.5,17.0,4.5,102.0,7.870920245398778,12.78,,1994
54,226,23515,Larry Webster,DE,19920070,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337837837837837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,285,9.63,23.28493151,32.63,5.18,31.5,23.0,4.75,109.0,7.347658730158733,11.871250000000002,,1992
55,227,10595,Henry Hynoski,FB,20110680,4,0,0,0,0.0,0,0,0,0,12,33,0,38,29,177,1,1,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.66,0.0,0.76,0.58,3.54,0.02,0.02,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38,257,9.815,22.33972603,31.26954545454545,5.06,30.5,24.0,4.354098360655739,111.0,7.396521739130438,12.003333333333334,,2011
56,232,23110,Kenny Walker,DE,19910200,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9,246,10.0,24.05753425,32.5,4.89,31.5,18.0,4.29,115.0,7.347658730158733,11.871250000000002,,1991
57,233,22943,Danny Villa,T,19870113,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,309,9.0,22.61369863,33.0,5.5,22.5,21.0,4.78,92.0,7.870920245398778,11.598,,1987
58,234,8344,Barrett Green,LB,20000050,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,233,9.575971731448789,22.47671233,32.34203773584907,4.56,36.0,22.0,4.312656546489565,120.0,7.245243902439021,11.870966183574884,,2000
59,239,24401,Martez Wilson,LB,20110072,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,18,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.45,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,250,9.575971731448789,22.61369863,32.34203773584907,4.42,36.0,23.0,4.28,124.0,7.04,11.870966183574884,,2011
60,243,24297,Avery Williamson,LB,20140151,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,219,128,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637931034482758,3.775862068965517,2.206896551724138,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,246,9.575971731448789,22.17808219,32.34203773584907,4.66,30.5,25.0,4.07,120.0,7.11,11.870966183574884,,2014
61,244,2936,Bryan Bulaga,T,20100023,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206185567010309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38,314,9.9425,21.10136986,33.89451923076926,5.2,27.5,26.0,4.75,98.0,7.7,11.598,,2010
62,253,19031,Brian Rolle,LB,20110193,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.63,229,9.575971731448789,22.44931507,32.34203773584907,4.53,33.0,28.0,4.26,115.0,6.89,11.870966183574884,,2011
63,266,1034,Marion Barber,RB,20050109,7,0,0,0,0.0,0,0,0,0,74,317,3,0,25,209,1,4,25,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8222222222222222,3.522222222222222,0.0333333333333333,0.0,0.2777777777777778,2.3222222222222224,0.0111111111111111,0.0444444444444444,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.38,221,9.36008064516131,21.88493151,31.239866666666696,4.53,40.0,20.0,4.267629107981221,122.0,7.146617100371751,11.648562874251494,,2005
64,267,20682,Kevin Smith,DB,19910929,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4,194,9.0,24.06849315,30.0,4.79,34.5,5.0,4.09,112.0,7.042195121951221,11.58,,1991
65,268,772,John Avery,RB,19980029,6,0,0,0,0.0,0,0,0,0,150,527,2,28,16,115,2,76,1809,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.838709677419355,17.0,0.064516129032258,0.9032258064516128,0.5161290322580645,3.7096774193548394,0.064516129032258,2.4516129032258065,58.354838709677416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,184,9.13,22.28219178,30.5,4.38,34.5,17.0,4.16,121.0,7.35,11.09,,1998
66,270,15934,Randy Moss,WR,19980021,15,4,8,106,672.8,2,1,0,0,26,173,0,1853,1036,16269,166,2,33,0,21,196,1,0.0,10,0,1,0,0,0,0,0,0,0,0,0,0,0.0171673819742489,0.0343347639484978,0.4549356223175965,2.887553648068669,0.0085836909871244,0.0042918454935622,0.0,0.0,0.111587982832618,0.7424892703862661,0.0,7.952789699570816,4.446351931330472,69.82403433476395,0.7124463519313304,0.0085836909871244,0.1416309012875536,0.0,0.0901287553648068,0.8412017167381974,0.0042918454935622,0.0,0.0429184549356223,0.0,0.0042918454935622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,194,9.63,21.1890411,34.0,4.38,33.0,14.915584415584416,4.17,117.0,7.19,11.87,17.0,1998
67,271,9985,Drew Hodgdon,C,20050151,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8,309,9.818837209302323,23.45205479,32.21309523809525,5.31,32.0,25.22222222222222,4.45,108.0,7.49,11.62,,2005
68,272,1409,Josh Beekman,C,20070130,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.63,313,9.818837209302323,23.84383562,32.21309523809525,5.4,25.5,24.0,4.81,93.0,8.24,11.62,,2007
69,280,14098,Brandon Marshall,LB,20120142,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,273,92,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846153846153846,4.2,1.4153846153846157,0.0307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38,242,9.575971731448789,22.64109589,32.34203773584907,4.72,30.5,28.0,4.09,108.0,7.05,11.870966183574884,,2012
70,281,15657,Chris Moore,WR,20160107,2,0,0,0,0.0,0,0,0,0,4,14,0,39,16,179,1,10,247,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739130434782608,0.6086956521739131,0.0,1.6956521739130437,0.6956521739130435,7.782608695652174,0.0434782608695652,0.4347826086956521,10.73913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,206,9.290307692307714,22.88219178,31.661673640167397,4.53,37.0,10.0,4.2,130.0,6.76,11.492093023255809,,2016
71,286,19792,Darrion Scott,DE,20040088,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779661016949152,0.0508474576271186,0.0508474576271186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,289,9.783040000000009,22.51232877,33.42385245901642,4.84,36.5,22.50974930362117,4.32,118.0,7.347658730158733,11.871250000000002,,2004
72,292,10157,Johnny Holton,WR,20160716,2,0,0,0,0.0,0,0,0,0,6,43,0,9,6,195,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.5925925925925926,0.0,0.3333333333333333,0.2222222222222222,7.222222222222222,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.63,190,9.290307692307714,25.70136986,31.661673640167397,4.54,31.5,8.0,4.216081081081083,123.0,6.993472584856398,11.492093023255809,,2016
73,299,4931,Justice Cunningham,T,20130254,3,0,0,0,0.0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63,258,9.9425,22.29315068,33.89451923076926,4.94,31.5,23.16,4.45,116.0,7.12,11.598,,2013
74,300,4269,Stacy Coley,WR,20170219,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13,195,9.290307692307714,22.97534247,31.661673640167397,4.45,34.0,10.0,4.39,122.0,6.993472584856398,11.492093023255809,,2017
75,306,4775,Joel Crisman,G,19940823,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,295,8.88,22.93823622258065,33.13,5.73,23.0,16.0,5.04,96.0,7.880350877192982,11.45,,1994
76,311,18156,Donovan Raiola,C,20060426,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13,300,9.818837209302323,23.39178082,32.21309523809525,5.57,25.0,20.0,4.97,90.0,8.17,11.62,,2006
77,313,23066,Clive Walford,T,20150068,3,0,0,0,0.0,0,0,0,0,0,0,0,109,66,714,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5348837209302326,1.5348837209302326,16.6046511627907,0.1395348837209302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,251,9.9425,23.53972603,33.89451923076926,4.79,30.5,20.0,4.57,120.0,7.32,11.598,,2015
78,315,2833,Antonio Bryant,WR,20020063,8,0,0,0,0.0,0,0,0,0,11,65,0,714,373,5689,30,0,0,0,0,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102803738317757,0.6074766355140186,0.0,6.672897196261682,3.485981308411215,53.16822429906542,0.2803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02803738317757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,188,9.290307692307714,21.12876712,31.661673640167397,4.6,37.0,14.915584415584416,4.216081081081083,118.0,6.993472584856398,11.492093023255809,,2002
79,316,21742,Lorenzo Taliaferro,RB,20140138,3,0,0,0,0.0,0,0,0,0,82,339,5,18,16,153,0,1,15,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.315789473684211,17.842105263157894,0.2631578947368421,0.9473684210526316,0.8421052631578947,8.052631578947368,0.0,0.0526315789473684,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.1578947368421052,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25,229,9.36008064516131,22.3890411,31.239866666666696,4.58,33.0,18.0,4.22,116.0,6.88,11.648562874251494,,2014
80,319,7874,Marcus Gilchrist,DB,20110050,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0,4.0,322,97,11,142,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288461538461538,0.4423076923076923,0.0,0.0,0.0,0.0,0.0384615384615384,3.0961538461538463,0.9326923076923076,0.1057692307692307,1.3653846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,195,9.183984771573629,22.4,31.42578212290497,4.45,38.5,26.0,4.12,119.0,6.81,11.498524590163932,,2011
